,text,created_at,id_str,Sentiment
23612,lawyer elizabeth beck terribl job lost even got legal i love beat hersh easi,07-29-2015 12:40:14,6.26371654541779e+17,neg
23613,lawyer elizabeth beck easi ask client happi result got total win legal,07-29-2015 12:32:53,6.263698054325535e+17,neg
23614,say lawyer beck lost case i got legal also want breast pump front,07-29-2015 12:28:24,6.263686783433646e+17,pos
23615,public polici poll come major poll put hispan lead republican,07-29-2015 11:28:02,6.263534853034107e+17,neg
23616,via obama attack american oversea email wa,07-28-2015 22:49:30,6.261625939887596e+17,UNCERTAIN
23617,a nation without border nation we must the rule law jeb get,07-28-2015 21:20:58,6.261403151168307e+17,neg
23618,while beat oppon poll also beat lobbyist special interest donor support,07-28-2015 20:22:56,6.261257096065802e+17,neg
23619,first duti protect peopl run ronald reagan,07-28-2015 19:46:49,6.261166206462648e+17,pos
23620,we make washington work time real,07-28-2015 19:25:57,6.261113676032942e+17,UNCERTAIN
23621,nuclear deal iranian lead nuclear arm race middl it,07-28-2015 19:00:35,6.261049855714918e+17,pos
23622,via doubl down it,07-28-2015 18:40:00,6.260998047462195e+17,neg
23623,and via,07-28-2015 18:11:39,6.260926708013097e+17,neg
23624,via cnsnew explain hi are these incompet,07-28-2015 18:01:20,6.260900754455634e+17,neg
23625,go one dumbest danger misjudg ever enter histori,07-28-2015 17:17:26,6.26079024373203e+17,neg
23626,via trump twice support bush new,07-28-2015 16:49:20,6.260719545508577e+17,neg
23627,my obama talk action make america great,07-28-2015 16:33:50,6.260680528918364e+17,pos
23628,we must protect,07-28-2015 16:23:09,6.260653652363633e+17,neg
23629,thank nice i rapidli becom,07-28-2015 16:04:46,6.260607398502031e+17,UNCERTAIN
23630,after said done said aesop,07-28-2015 15:38:07,6.260540331580662e+17,neg
23631,fantast tonight thank make america great,07-28-2015 03:19:39,6.258681925068882e+17,UNCERTAIN
23632,thank great job great energi i let,07-28-2015 03:15:10,6.258670623516877e+17,UNCERTAIN
23633,will interview tonight there much talk,07-27-2015 23:57:37,6.258173482645627e+17,neg
23634,mayor walsh wast lot time money go olymp gave i want negoti,07-27-2015 23:53:44,6.258163708491817e+17,neg
23635,tonight pm look forward lot,07-27-2015 21:49:59,6.257852287962604e+17,neg
23636,be turnberri thur am start british open one great golf back soon,07-27-2015 21:47:35,6.257846242837873e+17,pos
23637,i turnberri scotland one great resort british open go two day back,07-27-2015 21:42:52,6.257834372202824e+17,pos
23638,get elect dog catcher nh forgot mention phenomen biz success,07-27-2015 21:01:07,6.257729284167639e+17,neg
23639,thank,07-27-2015 20:15:08,6.257613591799849e+17,neg
23640,veteran pleas call email address share stori need reform,07-27-2015 19:50:26,6.257551416821228e+17,pos
23641,we must build wall secur it save live help make america great,07-27-2015 19:44:23,6.257536187974574e+17,pos
23642,drawn donald trump prais hi antiestablish via,07-27-2015 19:25:03,6.25748754684117e+17,neg
23643,via show donald trump iowa new hampshir,07-27-2015 19:24:23,6.25748584709886e+17,neg
23644,,07-27-2015 19:10:32,6.25745101160104e+17,neg
23645,while i think gone prison i guess obama save but watch i,07-27-2015 18:51:17,6.257402567431619e+17,neg
23646,when peopl find bad job scott walker done wi vote massiv deficit bad job forecast,07-27-2015 18:01:15,6.257276659038986e+17,neg
23647,great news lead poll new cnn poll also nbc i nh lot iowa close,07-27-2015 17:35:14,6.257211182304748e+17,UNCERTAIN
23648,thank,07-27-2015 17:28:59,6.25719546968703e+17,neg
23649,thank wayn root,07-27-2015 17:24:13,6.257183453257441e+17,neg
23650,nice guy presidenti wisconsin turmoil borrow hilt poorli job,07-26-2015 02:19:49,6.251283595724268e+17,neg
23651,alway great speak veteran we make america great,07-26-2015 01:30:55,6.251160524401377e+17,pos
23652,great success iowa fantast sold will back,07-26-2015 01:11:23,6.251111350422815e+17,pos
23653,pack venu peopl want,07-25-2015 17:32:10,6.249955697575199e+17,neg
23654,support wait hear speak oskaloosa,07-25-2015 17:17:34,6.249918947628237e+17,neg
23655,despit come offic give award dumb fundrais hit,07-25-2015 16:59:49,6.249874278081249e+17,neg
23656,congratul engag lucki you true winner amaz,07-25-2015 16:14:59,6.24976148527743e+17,pos
23657,big contributor anybodi plan parenthood boycott racial profil,07-25-2015 15:52:24,6.249704631067238e+17,neg
23658,funni i money lose big dummi must,07-25-2015 13:33:56,6.249356154491863e+17,neg
23659,the ultra liber serious fail de moin regist beg team press credenti event iowa,07-25-2015 13:16:32,6.249312380302623e+17,UNCERTAIN
23660,big poll place a great honor long way go make america great,07-25-2015 12:09:05,6.249142637574554e+17,UNCERTAIN
23661,get readi go iowa big crowd great,07-25-2015 11:57:50,6.24911432979755e+17,pos
23662,via trump surg to command lead in backlash,07-24-2015 21:54:19,6.246991543973274e+17,neg
23663,amaz paid massiv fine profil african critic discuss illeg,07-24-2015 20:46:59,6.246822086919086e+17,pos
23664,thank time i hope,07-24-2015 20:29:19,6.246777641473352e+17,neg
23665,written great book plunder he power analyz issu crucial us read,07-24-2015 19:46:11,6.246669070907515e+17,pos
23666,,07-24-2015 19:01:26,6.246556479765914e+17,neg
23667,true,07-24-2015 18:50:46,6.246529638821151e+17,pos
23668,it time send someon outsid fix dc make america great,07-24-2015 18:18:28,6.2464483327411e+17,pos
23669,be sure get copi new book american,07-24-2015 17:56:44,6.246393634739159e+17,pos
23670,from amaz day border,07-24-2015 17:47:22,6.246370086993756e+17,neg
23671,arriv check,07-24-2015 17:46:34,6.246368054014525e+17,neg
23672,i love bluffton sc great place great,07-24-2015 17:18:12,6.24629669430739e+17,pos
23673,dc shrunk militari explod countri we send anoth politician white hous,07-24-2015 16:48:52,6.246222868431995e+17,UNCERTAIN
23674,when anyon held account va the politician expert never face,07-24-2015 16:43:23,6.246209048367964e+17,neg
23675,watch you great i appreci nice send new book,07-24-2015 16:35:30,6.246189213001032e+17,pos
23676,great new veteran day parad becam,07-24-2015 16:21:07,6.246153016954102e+17,pos
23677,,07-24-2015 12:38:07,6.245591826085069e+17,neg
23678,thought prayer everyon lafayett louisiana,07-24-2015 02:33:02,6.244069074874286e+17,neg
23679,get sometim thing work,07-24-2015 02:15:20,6.244024528639386e+17,neg
23680,watch made excel best,07-23-2015 22:04:31,6.243393347291914e+17,pos
23681,,07-23-2015 17:18:23,6.242673243050557e+17,neg
23682,,07-23-2015 14:45:29,6.242288486375096e+17,neg
23683,,07-23-2015 14:28:07,6.242244765663232e+17,neg
23684,get readi lift will land should excit,07-23-2015 13:22:55,6.242080690572452e+17,neg
23685,bill small slightli fail magazin giant success final back countri,07-23-2015 13:07:34,6.242042078564393e+17,neg
23686,what wast time interview put realli stupid talk head liketim guy,07-23-2015 10:36:53,6.241662853630157e+17,neg
23687,boycott gut besid far better,07-23-2015 02:57:01,6.240505578299556e+17,neg
23688,ha absolut worst talk head dopey writer know noth a,07-23-2015 02:47:26,6.240481461009777e+17,neg
23689,terrif i go border,07-23-2015 02:30:15,6.240438195589243e+17,neg
23690,know noth came offic look i no i save,07-23-2015 02:14:12,6.240397806539039e+17,neg
23691,via file donald trump come out in support of week abort,07-22-2015 22:58:13,6.239904613347287e+17,neg
23692,go take outsid clean clinton bush make america great,07-22-2015 19:34:19,6.239391459924214e+17,UNCERTAIN
23693,trump we longer we make america great,07-22-2015 19:03:08,6.239312976987054e+17,pos
23694,georg will give disclaim everi time fox wife work scott,07-22-2015 18:39:45,6.239254160263168e+17,pos
23695,will interview see treat,07-22-2015 17:56:26,6.239145137635656e+17,neg
23696,obama still keep militari recruit center base gun free it militari live,07-22-2015 17:43:53,6.23911355737899e+17,UNCERTAIN
23697,trump va fire fix get trump via,07-22-2015 17:20:56,6.239055808565289e+17,neg
23698,via breitbartnew trump head to texa,07-22-2015 17:14:59,6.239040812879995e+17,neg
23699,thank commentari last night veri fair make progress,07-22-2015 14:59:02,6.238698681070223e+17,UNCERTAIN
23700,go border will see realli brave look forward big,07-22-2015 14:31:54,6.238630402540216e+17,pos
23701,offic last cycl play nice beg support,07-22-2015 14:13:57,6.238585234122793e+17,pos
23702,true,07-22-2015 13:16:26,6.238440473927967e+17,pos
23703,i hear fail new york newspap go publish one old cell phone so origin one,07-22-2015 00:53:41,6.236571312171663e+17,neg
23704,great day today south fantast capac crowd amaz,07-22-2015 00:27:40,6.236505813333402e+17,pos
23705,via murder teen thank donald trump dure senat,07-21-2015 22:51:44,6.236264395066778e+17,neg
23706,my respons fail de moin regist ultra liber paper power iowa,07-21-2015 21:44:40,6.236095612289516e+17,neg
23707,glad presid obama follow lead lower flag,07-21-2015 18:33:33,6.235614677790065e+17,neg
23708,flag flown trump properti honor five fallen,07-21-2015 16:45:40,6.23534318867116e+17,neg
23709,respons de moin,07-21-2015 16:21:24,6.23528210979029e+17,pos
23710,via gop leader trump support,07-21-2015 15:52:40,6.235209775914025e+17,neg
23711,one truli great said great go win not,07-21-2015 15:00:13,6.235077797985976e+17,pos
23712,much smarter sleepi eye thank steve bannon real,07-21-2015 14:47:56,6.235046894144717e+17,pos
23713,rick perri absolut horribl job secur he asham abbott sinc,07-21-2015 14:30:52,6.23500394686251e+17,neg
23714,good luck new friend testimoni you amaz peopl someth stop illeg,07-21-2015 14:14:53,6.234963708555387e+17,UNCERTAIN
23715,just got great nation poll number doubl digit thank make america great,07-21-2015 11:55:43,6.234613504429466e+17,UNCERTAIN
23716,wow new prefer poll donaldtrump point thank,07-21-2015 05:30:52,6.233644991275827e+17,UNCERTAIN
23717,i interview tonight will talk poor treatment veteran illeg immigr,07-20-2015 23:27:55,6.232731605075313e+17,neg
23718,look small page becom look like money i,07-20-2015 20:24:14,6.232269328727736e+17,neg
23719,thi stori longer john mccain horribl treat illeg treat better wonder,07-20-2015 16:46:38,6.231721729667031e+17,neg
23720,it i inform nbc i apprentic becam upset they care less,07-20-2015 16:41:40,6.231709209459835e+17,neg
23721,at least talk we month,07-20-2015 15:10:41,6.231480275791135e+17,neg
23722,we soon point incompet politician treat illeg immigr better,07-20-2015 14:25:52,6.231367487181373e+17,neg
23723,the ever dwindl worth purchas alway hit who,07-20-2015 14:25:14,6.231365872416645e+17,pos
23724,my i need,07-20-2015 00:02:34,6.229194913668547e+17,neg
23725,i make big campaign stop next week big crowd tremend make america great again,07-19-2015 21:06:45,6.22875242814423e+17,neg
23726,the republican parti must get tougher smarter fast go big defeat like last two,07-19-2015 21:03:06,6.228743254362235e+17,pos
23727,a true piec stand ovat i got yesterday,07-19-2015 18:53:52,6.228418018593341e+17,neg
23728,the veteran administr shambl veteran suffer john mccain done noth help,07-19-2015 10:22:11,6.227130361225544e+17,neg
23729,john mccain call thousand peopl came seek help illeg immigr last week he owe,07-19-2015 10:15:50,6.227114362723983e+17,neg
23730,wow wrote definit piec i said john mccain,07-19-2015 04:19:30,6.226217620235182e+17,neg
23731,one reason i fan john mccain vet treat badli i fix va,07-18-2015 23:18:24,6.225459872199107e+17,neg
23732,via john mccain is,07-18-2015 21:45:48,6.22522682245034e+17,neg
23733,whi would anybodi listen he lost elect easili by wayso john,07-18-2015 20:46:53,6.225078587148411e+17,neg
23734,congrat new texa take tough bold stanc should done long ago,07-18-2015 20:18:21,6.225006783809905e+17,neg
23735,i proven track record support veteran deserv univers access va scandal prove politician,07-18-2015 18:51:48,6.22478895560962e+17,pos
23736,serv countri put wait list get,07-18-2015 18:16:32,6.224700194825503e+17,neg
23737,nation embarrass illeg immigr walk across border receiv free health care one,07-18-2015 18:16:26,6.224699942202737e+17,neg
23738,i make right great,07-18-2015 18:15:49,6.224698419544146e+17,pos
23739,all go televis talk talk talk incap,07-18-2015 18:15:36,6.224697842785649e+17,neg
23740,mccain fail miser fix situat make possibl veteran success manag,07-18-2015 18:15:19,6.224697145020948e+17,pos
23741,the veteran countri treat like third class citizen mani,07-18-2015 18:15:12,6.224696834768896e+17,neg
23742,captur soldier,07-18-2015 17:59:29,6.224657297371382e+17,neg
23743,in addit lousi job take care vet john mccain let us lose barack obama run,07-18-2015 17:59:14,6.224656689784914e+17,neg
23744,just left famili leadership summit iowa got stand ovat mani wonder i back,07-18-2015 17:58:56,6.224655909015142e+17,neg
23745,statement john,07-18-2015 17:58:18,6.224654310188646e+17,neg
23746,i iowa get readi peopl alway amaz find i protest,07-18-2015 14:09:25,6.224078314429932e+17,neg
23747,the billion after debt so simpl understand plain,07-18-2015 14:03:49,6.224064231215063e+17,neg
23748,rate starv cover whi get right realli,07-18-2015 13:57:21,6.224047968807936e+17,UNCERTAIN
23749,made speech arkansa last night record gop great spirit amaz make america great,07-18-2015 13:49:36,6.224028457702646e+17,pos
23750,drive money lose post crazi i poll write bad stori,07-18-2015 13:44:28,6.224015530228941e+17,neg
23751,the liber clown told minion money lose cover i huff post,07-18-2015 13:37:55,6.223999054415831e+17,neg
23752,thank,07-18-2015 02:25:06,6.222305850256466e+17,neg
23753,realli great job handl wise guy easi i,07-18-2015 02:20:31,6.222294321499341e+17,neg
23754,respons huffington,07-17-2015 21:46:36,6.221604991830917e+17,neg
23755,via,07-17-2015 19:05:23,6.22119926749352e+17,neg
23756,via,07-17-2015 19:04:28,6.221196958445363e+17,neg
23757,via,07-17-2015 19:03:35,6.221194714241434e+17,neg
23758,word yesterday today million year,07-17-2015 18:10:29,6.221061090007122e+17,neg
23759,trump proven right anoth one top issu free militari,07-17-2015 18:10:09,6.221060258318664e+17,neg
23760,via jeb said open citizenship illeg lie campaign,07-17-2015 18:09:47,6.221059335068099e+17,pos
23761,we longer we take countri make america great,07-17-2015 17:32:26,6.22096536504107e+17,pos
23762,militari live end gun free our soldier must be abl to protect thi ha to,07-17-2015 17:31:57,6.220964131498025e+17,UNCERTAIN
23763,look forward speak dinner record we longer,07-17-2015 17:31:19,6.22096255083262e+17,neg
23764,i thousand join new hampshir last the fed go,07-17-2015 16:36:57,6.220825718165381e+17,neg
23765,get rid gun free the four great marin shot never they highli train helpless without,07-17-2015 09:44:29,6.21978771156009e+17,pos
23766,thought prayer famili four great marin kill,07-16-2015 21:02:38,6.21787043748823e+17,pos
23767,fail he forc take iq test allow enter gop,07-16-2015 20:49:34,6.21783757532627e+17,neg
23768,gave pollster quot he understand word demagogueri,07-16-2015 20:48:19,6.21783444083884e+17,neg
23769,defeat graduat last class,07-16-2015 20:39:56,6.217813345922417e+17,neg
23770,the thousand peopl show phoenix amaz call,07-16-2015 20:38:16,6.217809131611136e+17,neg
23771,gop poll show favor,07-16-2015 20:28:53,6.21778553001087e+17,neg
23772,govern ever voluntarili reduc so program launch never ronald reagan,07-16-2015 20:27:08,6.217781121001062e+17,pos
23773,more bush cronyism bush common core money bush,07-16-2015 20:06:38,6.217729535967273e+17,neg
23774,we need leader negoti great deal it common make america great,07-16-2015 20:03:29,6.217721608399053e+17,pos
23775,leav new hampshir make love,07-16-2015 20:02:34,6.217719295701484e+17,pos
23776,the iran deal pose direct nation secur it must stop stand,07-16-2015 19:57:10,6.217705721087959e+17,UNCERTAIN
23777,the worst show la vega opinion hokey new york show even,07-16-2015 19:54:31,6.217699016911135e+17,neg
23778,dopey whose unwatch show die rate said apprentic number he,07-16-2015 19:49:24,6.217686155204403e+17,neg
23779,no deal better bad america negoti,07-16-2015 19:20:45,6.217614038258606e+17,neg
23780,flashback trump blast obama fail secur christian freedom via,07-16-2015 19:10:27,6.217588152775885e+17,neg
23781,via talk polit hi virginia,07-16-2015 18:53:43,6.217546040286249e+17,neg
23782,via illeg alien crime stagger scope,07-16-2015 18:51:22,6.217540094608507e+17,neg
23783,custom retali in support of donald via,07-16-2015 18:45:41,6.217525821224346e+17,neg
23784,is true univis,07-16-2015 18:37:18,6.217504711879352e+17,pos
23785,via steve to get blockbust polici,07-16-2015 18:35:32,6.217500261554872e+17,neg
23786,they great,07-16-2015 17:40:54,6.217362756834468e+17,pos
23787,thank,07-16-2015 17:36:17,6.217351158955172e+17,neg
23788,wast million win one total,07-16-2015 15:02:34,6.216964297493258e+17,neg
23789,you clown zero,07-16-2015 15:02:03,6.216963028003717e+17,neg
23790,great talk keep import memori,07-16-2015 14:46:22,6.216923546852024e+17,pos
23791,thank you defend amaz,07-16-2015 14:02:01,6.216811953158226e+17,neg
23792,i hope boycott continu so mani peopl cut store suck bad,07-16-2015 13:14:15,6.216691735345848e+17,neg
23793,i love fire goofbal atheist penn the he never wrote letter beg,07-16-2015 13:10:00,6.216681022757315e+17,neg
23794,i hear show broadway not surpris bore guy without the apprentic show would die long,07-16-2015 10:18:31,6.216249491790684e+17,neg
23795,irrelev clown sweat shake nervous talk ha zero made fool,07-16-2015 10:10:17,6.216228770922496e+17,pos
23796,thank,07-15-2015 20:18:22,6.21413516860371e+17,neg
23797,you fabul cnn last greatli appreci best,07-15-2015 20:01:56,6.21409383705133e+17,pos
23798,domin discuss twitter mention today,07-15-2015 15:11:13,6.213362204219843e+17,neg
23799,put credibl bush plant call race,07-15-2015 15:01:52,6.213338694223462e+17,neg
23800,whi peopl listen clown spent lost,07-15-2015 15:01:37,6.21333806511956e+17,neg
23801,thank yr wonder tweet juli i want littl time go your sister famili,07-15-2015 14:50:16,6.213309502580613e+17,neg
23802,via the trump top nation poll second straight week,07-14-2015 20:37:38,6.210559761757061e+17,UNCERTAIN
23803,we longer we energ readi take countri make america great,07-14-2015 16:31:59,6.209941570043576e+17,pos
23804,get readi land charlottesvil virginia trump vineyard anoth job produc develop i bought made,07-14-2015 15:09:02,6.209732811522089e+17,neg
23805,who want negoti,07-14-2015 15:00:11,6.209710544423977e+17,neg
23806,respons hillari,07-14-2015 14:42:03,6.20966492667048e+17,neg
23807,i believ presid obama abl will make one phone call famili kate,07-14-2015 14:06:38,6.209575797290844e+17,neg
23808,a nation without border nation we must build make america great,07-14-2015 13:40:19,6.209509550733885e+17,pos
23809,matt harvey let get read play,07-14-2015 13:23:46,6.20946792184705e+17,UNCERTAIN
23810,ford move job michigan mexico as presid stop day job stay,07-14-2015 12:55:59,6.209398008881275e+17,neg
23811,let pete rose basebal hall time paid big long,07-14-2015 11:13:40,6.209140523746591e+17,neg
23812,i happi peopl boycot,07-13-2015 21:16:56,6.207034809955574e+17,neg
23813,veri nice first place bush second,07-13-2015 19:18:57,6.206737872651756e+17,pos
23814,i absolut support honor beauti kate steinl gun sf illeg,07-13-2015 19:15:40,6.206729634996756e+17,neg
23815,rush ha chang entir debat,07-13-2015 18:54:41,6.206676838985564e+17,neg
23816,have fun,07-13-2015 17:04:06,6.206398518645432e+17,pos
23817,el chapo come often thru reveal ca driver,07-13-2015 16:24:01,6.206297661404692e+17,UNCERTAIN
23818,total corrupt look horribl el paid,07-13-2015 16:21:40,6.206291758970962e+17,neg
23819,the joke around town i freed el chapo mexican prison time good statement border,07-13-2015 16:20:39,6.206289190714737e+17,UNCERTAIN
23820,greatli appreci yr wonder comment peopl easili qualiti,07-13-2015 16:14:16,6.206273115792753e+17,neg
23821,interest poll network show poll month,07-13-2015 16:14:01,6.206272493944914e+17,neg
23822,when peopl media start apolog statement turn el chapo,07-13-2015 10:59:19,6.205480530455429e+17,UNCERTAIN
23823,billion dollar get brought mexico we get killer drug crime get,07-13-2015 10:53:14,6.205465225565348e+17,neg
23824,el chapo mexican drug cartel use border unimped like vacuum cleaner suck drug death right,07-13-2015 10:47:36,6.205451045253079e+17,UNCERTAIN
23825,the invit el chapo mexican drug lord escap prison becom citizen say,07-13-2015 04:05:42,6.204439600209633e+17,UNCERTAIN
23826,veri unfair treatment,07-13-2015 02:14:13,6.204159056721183e+17,neg
23827,now mexican drug lord escap prison everyon say cocain come come,07-13-2015 02:10:23,6.204149424502006e+17,UNCERTAIN
23828,i hear sleepi eye fire like dog rate starv meet the i imagin take,07-13-2015 00:36:25,6.203912962519163e+17,neg
23829,howev would kick,07-13-2015 00:29:05,6.203894479773204e+17,neg
23830,can envis jeb bush hillari clinton negoti mexican drug lord escap,07-13-2015 00:25:37,6.203885767658701e+17,UNCERTAIN
23831,sleep eye kill meet the love watch,07-12-2015 21:08:52,6.203390620550103e+17,neg
23832,biggest drug lord escap unbeliev corrupt usa pay i told,07-12-2015 21:03:19,6.203376669120594e+17,neg
23833,phoenix convent center offici want thousand peopl stand outsid heat let a great,07-12-2015 13:21:24,6.20221421755736e+17,pos
23834,convent center offici phoenix want admit broke fire code allow peopl code,07-12-2015 13:18:21,6.202206521890406e+17,neg
23835,via preach peac through strength in,07-12-2015 03:43:13,6.200759154779423e+17,neg
23836,i abl attend miss usa pageant tomorrow night i campaign wish,07-12-2015 00:56:56,6.200340676444815e+17,neg
23837,legal immigr want border it common we must build make america great,07-11-2015 19:06:50,6.199459625727877e+17,pos
23838,great segment down trump make america great,07-11-2015 19:00:20,6.199443261189202e+17,neg
23839,today i stand patriot arizona border build make america great,07-11-2015 16:55:19,6.199128671486157e+17,pos
23840,today i ralli patriot arizona border make america great,07-11-2015 16:48:29,6.19911148775809e+17,pos
23841,via murder victim introduc trump,07-11-2015 16:37:38,6.199084154863616e+17,neg
23842,get readi go la vega great then amaz phoenix total love,07-11-2015 14:49:40,6.198812444828631e+17,UNCERTAIN
23843,boycott make america great,07-11-2015 11:46:36,6.198351743693988e+17,pos
23844,ha anyon seen financi they realli too much debt enough need money,07-11-2015 11:44:39,6.198346830696325e+17,neg
23845,the republican want cut ss medicaid a robust economi make america great,07-11-2015 08:23:29,6.197840613394391e+17,pos
23846,via trump to brodi file peopl send me,07-11-2015 08:22:02,6.197836959820431e+17,neg
23847,a strong militari stop peac make america great,07-11-2015 08:21:32,6.197835681773937e+17,pos
23848,no donald trump need crank via,07-11-2015 08:20:39,6.197833446252052e+17,neg
23849,i love thousand peopl boycot cut credit no gut thi realli backfir love,07-11-2015 05:08:12,6.197349147500257e+17,neg
23850,look forward phoenix tomorrow hottest ticket entir wa suppos peopl mani,07-11-2015 05:03:50,6.197338166182912e+17,neg
23851,stand jamiel shaw sabin durdin don rosenberg lupe moreno brenda spark robin hvidston,07-11-2015 01:47:00,6.1968428183364e+17,neg
23852,our biggest problem solv we need presid job make america great,07-10-2015 23:49:38,6.196547444711178e+17,neg
23853,,07-10-2015 23:18:29,6.19646907468632e+17,neg
23854,crowd move phoenix convent,07-10-2015 18:21:36,6.195721910473605e+17,neg
23855,via show may,07-10-2015 17:14:56,6.195554172119695e+17,neg
23856,i want,07-10-2015 15:59:21,6.19536394575315e+17,neg
23857,jeb bush announc rais everyon peopl contribut get someth detriment,07-10-2015 14:51:31,6.195193223320003e+17,neg
23858,iran continu delay nuclear deal mani bad thing behind time walk doubl stop,07-10-2015 13:25:34,6.194976922935419e+17,neg
23859,via trump chang venu saturday ralli arizona due overwhelm,07-10-2015 09:31:56,6.194388973413335e+17,neg
23860,break border secur ralli phoenix az mst move build make america great,07-10-2015 01:55:07,6.193239363088753e+17,pos
23861,tonight discuss immigr lot,07-09-2015 21:59:25,6.192646188259697e+17,neg
23862,via rnc call,07-09-2015 21:29:52,6.192571850764452e+17,neg
23863,exclus donald trump on the gop i win i will beat via kati mchugh,07-09-2015 21:14:43,6.192533724287918e+17,neg
23864,via kati donald trump lead the pack as gop,07-09-2015 21:01:44,6.192501034135716e+17,neg
23865,obama republican hollow now want cut troop lowest level,07-09-2015 19:02:12,6.192200207663309e+17,neg
23866,the elit want common core take educ parent make america great,07-09-2015 18:54:25,6.192180629952307e+17,pos
23867,true,07-09-2015 18:45:35,6.192158395317699e+17,pos
23868,,07-09-2015 18:40:36,6.192145851580703e+17,neg
23869,battl the new gop elit join leftist media matter target threat,07-09-2015 18:32:55,6.192126519488307e+17,neg
23870,via hillari presid will caus wave like never via,07-09-2015 18:18:24,6.192089987939492e+17,neg
23871,ha chang entir debat via jason devaney,07-09-2015 17:48:57,6.192015866954179e+17,neg
23872,whi fail magazin like constantli seek trivial their circul way,07-09-2015 17:12:11,6.191923367073956e+17,neg
23873,dummi tini fragranc deal parlux mean still sold trump,07-09-2015 17:11:40,6.191922039534797e+17,neg
23874,dummi fail nascar deal nite ballroom espn small golf,07-09-2015 17:11:06,6.191920636875694e+17,UNCERTAIN
23875,dummi writer fail magazin work hard make trivial licens deal look,07-09-2015 17:10:50,6.191919961425019e+17,neg
23876,via complain about donald,07-09-2015 16:45:36,6.191856449050788e+17,neg
23877,watch chief negoti iran last he far smarter sanction,07-09-2015 16:36:24,6.191833302532506e+17,pos
23878,total fals report call he call ten minut said i hit well,07-09-2015 13:25:11,6.191352111215616e+17,neg
23879,you mean georg bush send soldier combat sever wound want make bore speech,07-09-2015 12:09:13,6.191160905018e+17,neg
23880,brother georg insist fee privat jet speak chariti sever wound not,07-09-2015 11:25:43,6.191051461281792e+17,neg
23881,do believ highli overr polit pundit said best republican field what,07-09-2015 11:14:56,6.191024326484132e+17,pos
23882,via to hispan congreg speak out on trump immigr crime,07-08-2015 21:13:35,6.188906984487117e+17,neg
23883,via ben report back up,07-08-2015 19:37:09,6.188664298913178e+17,neg
23884,thank as know i say long time,07-08-2015 19:26:29,6.188637459226747e+17,neg
23885,via hillari clinton,07-08-2015 17:31:33,6.188348223755796e+17,neg
23886,via fredi trump gun control assault weapon gun free zone self,07-08-2015 14:34:08,6.187901750412902e+17,neg
23887,dear i greatli appreci my histori show i never look forward meet,07-08-2015 14:21:31,6.187869966102733e+17,neg
23888,thank support morn even importantli play well say hi,07-08-2015 13:54:17,6.1878014607872e+17,neg
23889,thank fair morn,07-08-2015 13:53:54,6.187800472441815e+17,UNCERTAIN
23890,via trump end free,07-08-2015 13:30:35,6.187741815100334e+17,neg
23891,i california weekend make speech clint then arizona big discuss illeg,07-08-2015 11:22:53,6.187420434441667e+17,neg
23892,we must restor entrepreneuri spirit a small busi make america great,07-07-2015 23:29:50,6.185625969045422e+17,pos
23893,via trump told you,07-07-2015 23:25:53,6.185616046119158e+17,neg
23894,gang of bill would have reward sanctuari citi harbor marco flip,07-07-2015 23:15:37,6.185590223592817e+17,neg
23895,must time peopl listen say mother teenag footbal secur the,07-07-2015 22:49:37,6.185524786536161e+17,neg
23896,i hear thousand peopl cut credit,07-07-2015 22:00:23,6.185400869767168e+17,neg
23897,u great last nite our countri becom dump ground get stop,07-07-2015 15:35:14,6.184431595473224e+17,UNCERTAIN
23898,peopl rare say mani conserv vote mitt if i get vote win,07-07-2015 15:33:19,6.184426810988913e+17,pos
23899,we got take countri,07-07-2015 02:48:36,6.182502321329684e+17,neg
23900,thx peopl call say cut credit card protest illeg immigr pour us,07-06-2015 17:14:42,6.181058039171318e+17,pos
23901,i said simpli mexican leader negoti smarter mexican push hard core,07-06-2015 00:47:54,6.178574709339136e+17,pos
23902,thank i tri hard prove right great,07-06-2015 00:27:15,6.178522728071373e+17,UNCERTAIN
23903,it time creat job american we need bold new make america great,07-05-2015 15:33:38,6.177179838263296e+17,pos
23904,flashback jeb bush say illeg immigr break law he never secur,07-05-2015 15:23:20,6.177153905049436e+17,neg
23905,jeb bush never secur border negoti great trade deal american jeb see solv,07-05-2015 15:02:22,6.177101135629722e+17,pos
23906,i appreci gop candid remain strong border they know i a nation without border cannot,07-05-2015 14:51:42,6.177074288393257e+17,pos
23907,rick perri fail now critic he need new pair glass see crime commit illeg,07-05-2015 14:44:31,6.177056222519173e+17,neg
23908,miss univers paulina vega critic tell truth illeg immigr said would keep,07-05-2015 08:57:17,6.176182364740649e+17,neg
23909,via trump respond to,07-04-2015 22:48:59,6.174651541381939e+17,neg
23910,whi would republican candid want support mitt he lost elect obama never,07-04-2015 22:28:56,6.17460107945857e+17,pos
23911,what undocu immigr record kill beauti young women front san get,07-04-2015 22:15:01,6.174566072958812e+17,pos
23912,happi of juli to make america great,07-04-2015 13:16:44,6.17321142852952e+17,pos
23913,i morn,07-04-2015 12:05:49,6.173032983962911e+17,neg
23914,via san francisco kill show peril illeg,07-04-2015 02:59:15,6.171657505419387e+17,pos
23915,never speak well yet i saw fox ran like child want pleas share,07-03-2015 23:29:08,6.171128693023662e+17,neg
